0.015539	0.015623	-0.006377	0.999737	0.002244	-0.003209	-0.002489	0.025505	0.027306	-0.102300	-0.000000	-0.000000	0.000000	0.006007	0.009882	-0.022327	1295382256.214258	0.199998	-0.898529	-9.668206	-0.031900	-0.021800	-0.025700	-0.131046	-0.620701	0.064822	-0.034142	-0.018593	-0.023284	0	4.994526	16
0.015464	0.015567	-0.006621	0.999737	0.002244	-0.003209	-0.002489	0.024721	0.015318	-0.092239	-0.000000	-0.000000	0.000000	0.006850	0.010612	-0.022389	1295382256.235577	0.247803	-0.913163	-9.756010	-0.003600	-0.016600	-0.022800	-0.067250	-0.610635	-0.026505	-0.005842	-0.013393	-0.020384	1	4.973531	17
0.015390	0.015527	-0.006864	0.999737	0.002244	-0.003209	-0.002489	0.024065	0.003847	-0.079329	-0.000000	-0.000000	0.000000	0.007719	0.011150	-0.021586	1295382256.256299	0.247803	-0.913163	-9.756010	-0.003600	-0.016600	-0.022800	-0.066539	-0.612135	-0.026416	-0.005842	-0.013393	-0.020384	1	4.956939	18
0.015498	0.015185	-0.006918	0.999741	0.002244	-0.003209	-0.002489	0.019869	-0.011254	-0.100635	-0.000000	-0.000000	0.000000	0.007636	0.010544	-0.027692	1295382256.277272	0.158047	-0.933650	-9.717962	0.011400	-0.022800	-0.011400	-0.154955	-0.634098	0.013866	0.009158	-0.019593	-0.008984	1	4.939838	19
0.016018	0.014051	-0.007152	0.999747	0.002244	-0.003209	-0.002489	0.036447	-0.001650	-0.061890	-0.000000	-0.000000	0.000000	0.008847	0.012073	-0.019569	1295382256.277272	0.158047	-0.933650	-9.717962	0.011400	-0.022800	-0.011400	-0.154955	-0.634098	0.013866	0.009158	-0.019593	-0.008984	0	5.257694	20
0.016200	0.013795	-0.007212	0.999748	0.002244	-0.003209	-0.002489	0.036764	-0.011700	-0.069265	-0.000000	-0.000000	0.000000	0.009546	0.012126	-0.022658	1295382256.298264	0.262437	-0.879017	-9.680889	0.021300	-0.019700	-0.008000	-0.020424	-0.570115	0.048503	0.019058	-0.016493	-0.005584	1	5.237100	21
0.016389	0.013566	-0.007274	0.999747	0.002244	-0.003209	-0.002489	0.036980	-0.022358	-0.074777	-0.000000	-0.000000	0.000000	0.010298	0.011930	-0.025449	1295382256.319404	0.262437	-0.879017	-9.680889	0.021300	-0.019700	-0.008000	-0.015521	-0.566621	0.048289	0.019058	-0.016493	-0.005584	1	5.219931	22
0.016657	0.013382	-0.007265	0.999745	0.002244	-0.003209	-0.002489	0.037114	-0.034172	-0.075907	-0.000000	-0.000000	0.000000	0.011069	0.011408	-0.027519	1295382256.340308	0.269266	-0.904382	-9.657474	0.028300	-0.018900	-0.001000	-0.004080	-0.589219	0.070452	0.026058	-0.015693	0.001416	1	5.203003	23
0.017100	0.012061	-0.007588	0.999752	0.002244	-0.003209	-0.002489	0.059601	-0.025943	-0.032154	-0.000000	-0.000000	-0.000000	0.012005	0.011665	-0.020383	1295382256.340308	0.269266	-0.904382	-9.657474	0.028300	-0.018900	-0.001000	-0.004080	-0.589219	0.070452	0.026058	-0.015693	0.001416	0	5.491748	24
0.017412	0.011807	-0.007484	0.999751	0.002244	-0.003209	-0.002489	0.063636	-0.035092	-0.050738	-0.000000	-0.000000	-0.000000	0.013396	0.011442	-0.024670	1295382256.361259	0.320973	-0.856578	-9.768693	0.031400	-0.011700	0.008000	0.074448	-0.524928	-0.041082	0.029158	-0.008493	0.010416	1	5.471043	25
0.017571	0.011802	-0.007429	0.999748	0.002244	-0.003209	-0.002489	0.063823	-0.041276	-0.045968	-0.000000	-0.000000	-0.000000	0.014055	0.010898	-0.024178	1295382256.372251	0.320973	-0.856578	-9.768693	0.031400	-0.011700	0.008000	0.079600	-0.518804	-0.041368	0.029158	-0.008493	0.010416	1	5.463998	26
0.017755	0.011628	-0.007333	0.999748	0.002244	-0.003209	-0.002489	0.065794	-0.051988	-0.055472	-0.000000	-0.000000	0.000000	0.015545	0.010178	-0.027485	1295382256.393436	0.262437	-0.891699	-9.620401	0.019200	-0.011400	0.007000	0.024210	-0.555162	0.106796	0.016958	-0.008193	0.009416	1	5.446735	27
0.017937	0.011440	-0.007239	0.999747	0.002244	-0.003209	-0.002489	0.068185	-0.062169	-0.069151	-0.000000	-0.000000	0.000000	0.017128	0.009347	-0.031830	1295382256.414210	0.262437	-0.891699	-9.620401	0.019200	-0.011400	0.007000	0.027731	-0.551605	0.106601	0.016958	-0.008193	0.009416	1	5.429973	28
0.018570	0.010347	-0.007453	0.999746	0.002244	-0.003209	-0.002489	0.088252	-0.036750	-0.022606	-0.000000	-0.000000	-0.000000	0.018480	0.011413	-0.025043	1295382256.414210	0.262437	-0.891699	-9.620401	0.019200	-0.011400	0.007000	0.027731	-0.551605	0.106601	0.016958	-0.008193	0.009416	0	5.660830	29
0.018759	0.010145	-0.007258	0.999746	0.002244	-0.003209	-0.002489	0.095501	-0.045056	-0.045328	-0.000000	-0.000000	-0.000000	0.020943	0.010987	-0.030594	1295382256.435339	0.337558	-0.787310	-9.674060	0.017400	-0.003100	0.015000	0.127940	-0.430883	0.054505	0.015158	0.000107	0.017416	1	5.658060	30
