-0.002789	-0.059383	-0.014748	0.998122	0.002241	-0.003172	-0.002493	0.469380	0.398064	0.071160	-0.000004	0.000000	0.001999	0.087770	0.084818	0.008666	1264001128.160580	0.113560	0.949248	-9.987484	0.028800	-0.009900	-0.103200	1.318730	0.863962	-0.204503	0.026559	-0.006728	-0.100707	1	8.116103
-0.010698	-0.070690	-0.013922	0.997344	0.002249	-0.003160	-0.002493	0.498467	0.365258	0.074582	-0.000005	0.000001	0.001999	0.091267	0.079397	0.009230	1264001128.160580	0.113560	0.949248	-9.987484	0.028800	-0.009900	-0.103200	1.318730	0.863962	-0.204503	0.026559	-0.006728	-0.100707	0	9.674130
-0.008909	-0.070700	-0.015096	0.997344	0.002249	-0.003160	-0.002493	0.539909	0.385899	0.073355	-0.000005	0.000001	0.001999	0.104849	0.089220	0.011164	1264001128.186739	0.167914	1.007484	-9.857424	0.132300	-0.001000	-0.101700	1.582970	0.772661	-0.048406	0.130051	0.002160	-0.099207	1	9.649242
-0.006891	-0.070884	-0.016844	0.997319	0.002249	-0.003160	-0.002493	0.593202	0.417015	0.073339	-0.000005	0.000001	0.001999	0.122960	0.102051	0.013509	1264001128.218707	0.246533	1.158898	-9.823453	0.120600	-0.011900	-0.120600	1.663295	0.955492	-0.002945	0.118351	-0.008740	-0.118107	1	9.627916
-0.014832	-0.079949	-0.019490	0.996498	0.002259	-0.003148	-0.002489	0.616379	0.383456	0.077380	-0.000005	0.000003	0.001998	0.125707	0.095745	0.014192	1264001128.218707	0.246533	1.158898	-9.823453	0.120600	-0.011900	-0.120600	1.663295	0.955492	-0.002945	0.118351	-0.008740	-0.118107	0	11.576199
-0.014629	-0.080200	-0.022386	0.996420	0.002259	-0.003148	-0.002489	0.719773	0.429775	0.076055	-0.000005	0.000003	0.001998	0.160326	0.116818	0.018167	1264001128.270530	0.373681	1.233634	-9.888483	0.001300	-0.011200	-0.114700	1.989690	0.895329	-0.026544	-0.000959	-0.008052	-0.112211	1	11.525577
-0.015818	-0.080420	-0.023703	0.996354	0.002259	-0.003148	-0.002489	0.730025	0.428645	0.076338	-0.000005	0.000003	0.001998	0.176105	0.126161	0.019826	1264001128.292208	0.228091	1.086103	-9.686598	-0.116500	-0.024600	-0.115200	1.818070	0.757669	0.155037	-0.118759	-0.021452	-0.112711	1	11.514318
-0.020875	-0.085659	-0.025994	0.995767	0.002268	-0.003141	-0.002486	0.747218	0.411378	0.079971	-0.000006	0.000004	0.001997	0.178579	0.122599	0.020353	1264001128.292208	0.228091	1.086103	-9.686598	-0.116500	-0.024600	-0.115200	1.818070	0.757669	0.155037	-0.118759	-0.021452	-0.112711	0	12.463334
-0.022720	-0.086013	-0.027487	0.995656	0.002268	-0.003141	-0.002486	0.743840	0.401994	0.087194	-0.000006	0.000004	0.001997	0.196822	0.132551	0.022400	1264001128.316766	0.213532	1.169574	-9.324564	-0.157200	-0.034000	-0.111500	1.855767	0.727416	0.517690	-0.159468	-0.030859	-0.109014	1	12.439870
-0.024976	-0.086407	-0.029206	0.995518	0.002268	-0.003141	-0.002486	0.748326	0.391464	0.096251	-0.000006	0.000004	0.001997	0.219208	0.144456	0.025154	1264001128.346761	0.134914	1.016219	-9.330387	-0.156900	-0.031600	-0.104500	1.779097	0.540431	0.503454	-0.159168	-0.028459	-0.102014	1	12.420385
-0.028628	-0.090258	-0.028371	0.995103	0.002274	-0.003135	-0.002486	0.757790	0.376006	0.099755	-0.000006	0.000005	0.001996	0.219806	0.141192	0.025962	1264001128.346761	0.134914	1.016219	-9.330387	-0.156900	-0.031600	-0.104500	1.779097	0.540431	0.503454	-0.159168	-0.028459	-0.102014	0	14.627386
-0.032137	-0.090862	-0.030774	0.994869	0.002274	-0.003135	-0.002486	0.762505	0.359397	0.109178	-0.000006	0.000005	0.001996	0.252292	0.156912	0.030430	1264001128.389523	0.105796	1.078338	-9.376006	-0.170700	-0.033700	-0.100600	1.839718	0.487059	0.459436	-0.172974	-0.030565	-0.098114	1	14.585998
-0.033719	-0.091568	-0.032208	0.994706	0.002274	-0.003135	-0.002486	0.766831	0.348746	0.113340	-0.000006	0.000005	0.001996	0.273122	0.166557	0.033461	1264001128.416754	0.164032	1.115221	-9.434242	-0.121700	-0.056000	-0.098800	1.923152	0.445551	0.409980	-0.123974	-0.052865	-0.096314	1	14.569177
-0.031431	-0.091423	-0.031872	0.994806	0.002270	-0.003136	-0.002488	0.766592	0.364441	0.114364	-0.000006	0.000005	0.001996	0.272948	0.170803	0.033838	1264001128.416754	0.164032	1.115221	-9.434242	-0.121700	-0.056000	-0.098800	1.923152	0.445551	0.409980	-0.123974	-0.052865	-0.096314	0	15.538062
-0.032089	-0.092218	-0.033189	0.994668	0.002270	-0.003136	-0.002488	0.765151	0.352133	0.114220	-0.000006	0.000005	0.001996	0.296831	0.181975	0.037403	1264001128.448043	0.145590	1.217134	-9.547802	-0.045900	-0.053200	-0.084300	1.944973	0.551001	0.292471	-0.048170	-0.050064	-0.081812	1	15.512436
-0.031969	-0.093375	-0.034668	0.994514	0.002270	-0.003136	-0.002488	0.770757	0.341628	0.108273	-0.000006	0.000005	0.001996	0.326580	0.195410	0.041710	1264001128.486760	0.228091	1.310311	-9.730275	0.003100	-0.060700	-0.081200	2.082659	0.610177	0.126018	0.000830	-0.057564	-0.078712	1	15.484881
-0.032402	-0.093392	-0.034861	0.994491	0.002272	-0.003137	-0.002487	0.772419	0.342334	0.109612	-0.000005	0.000005	0.001996	0.326690	0.196023	0.042077	1264001128.486760	0.228091	1.310311	-9.730275	0.003100	-0.060700	-0.081200	2.082659	0.610177	0.126018	0.000830	-0.057564	-0.078712	0	16.576147
-0.032288	-0.094484	-0.036803	0.994322	0.002272	-0.003137	-0.002487	0.774427	0.334033	0.105756	-0.000005	0.000005	0.001996	0.358153	0.209779	0.046456	1264001128.527464	0.134914	1.359812	-9.662333	0.000500	-0.054000	-0.099900	2.008119	0.659347	0.177146	-0.001772	-0.050863	-0.097413	1	16.536547
-0.031917	-0.095080	-0.037637	0.994246	0.002272	-0.003137	-0.002487	0.778454	0.325924	0.101405	-0.000005	0.000005	0.001996	0.375435	0.217123	0.048761	1264001128.549716	0.018441	1.080279	-9.805011	0.030100	-0.053400	-0.082200	1.923106	0.375945	0.036209	0.027828	-0.050263	-0.079713	1	16.524692
-0.036882	-0.096230	-0.037584	0.993965	0.002281	-0.003134	-0.002486	0.778177	0.299190	0.101712	-0.000005	0.000007	0.001995	0.374678	0.210338	0.048767	1264001128.549716	0.018441	1.080279	-9.805011	0.030100	-0.053400	-0.082200	1.923106	0.375945	0.036209	0.027828	-0.050263	-0.079713	0	17.233984
-0.035146	-0.097511	-0.038864	0.993854	0.002281	-0.003134	-0.002486	0.793382	0.288670	0.098558	-0.000005	0.000007	0.001995	0.407770	0.222710	0.052982	1264001128.591591	-0.062118	1.080279	-9.713775	0.080900	-0.059100	-0.073700	1.859261	0.295858	0.113167	0.078619	-0.055966	-0.071214	1	17.193046
